id,symbol,timeframe,timestamp,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_12,ema_26,ema_50,rsi_14,atr_14,bb_upper_20,bb_middle_20,bb_lower_20,macd_line,macd_signal,macd_histogram,created_at,updated_at,stoch_k,stoch_d,ob_bullish_high,ob_bullish_low,ob_bearish_high,ob_bearish_low
4736303,EURUSD,H4,2011-11-29 12:00:00+00,1.33737000,1.33772000,1.32937000,1.33335000,22423.00000000,1.33094300,1.34052820,1.36860830,1.33293841,1.33464678,1.34002822,48.13886711,0.00590511,1.33889114,1.33094300,1.32299486,-0.00170838,-0.00320800,0.00149962,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,53.03096380287835,64.67840837530879,,,,
4736304,EURUSD,H4,2011-11-29 16:00:00+00,1.33335000,1.33689000,1.33137000,1.33291000,17203.00000000,1.33098100,1.34026220,1.36837645,1.33300173,1.33455073,1.33976633,47.58014484,0.00607974,1.33895907,1.33098100,1.32300293,-0.00154900,-0.00287620,0.00132720,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,48.99909008189263,57.55995254510547,,,,
4736305,EURUSD,H4,2011-11-29 20:00:00+00,1.33293000,1.33367000,1.33059000,1.33222000,10193.00000000,1.33092350,1.34000000,1.36810545,1.33298762,1.33442919,1.33949746,46.66544907,0.00603976,1.33884827,1.33092350,1.32299873,-0.00144157,-0.00258927,0.00114770,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,44.805194805194766,48.945082896655244,,,,
4736306,EURUSD,H4,2011-11-30 00:00:00+00,1.33223000,1.33577000,1.33120000,1.33194000,11603.00000000,1.33087200,1.33965460,1.36782605,1.33286952,1.33426555,1.33921207,46.27666667,0.00582835,1.33875619,1.33087200,1.32298781,-0.00139603,-0.00235062,0.00095459,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,27.800829875517945,40.53503825420178,,,,
4736307,EURUSD,H4,2011-11-30 04:00:00+00,1.33193000,1.33412000,1.32587000,1.32704000,14737.00000000,1.33068450,1.33916500,1.36752225,1.33272652,1.33409328,1.33892689,39.99669121,0.00573847,1.33874398,1.33068450,1.32262502,-0.00136677,-0.00215385,0.00078708,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,6.410958904109048,26.33899452827392,,,,
4736308,EURUSD,H4,2011-11-30 08:00:00+00,1.32703000,1.33369000,1.32614000,1.33119000,18638.00000000,1.33071600,1.33860060,1.36723970,1.33185167,1.33357082,1.33846073,46.60558010,0.00591786,1.33877821,1.33071600,1.32265379,-0.00171915,-0.00206691,0.00034776,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,29.150684931506998,21.120824570377994,,,,
4104843,EURUSD,H1,2025-08-07 06:00:00+00,1.16647000,1.16766000,1.16631000,1.16714000,1833.00000000,1.16441250,1.15964820,1.15539275,1.16520773,1.16316124,1.16066889,71.01641546,0.00131398,1.16901728,1.16441250,1.15980772,0.00204649,0.00210619,-0.00005970,2026-02-06 00:33:41.632979+00,2026-02-07 14:59:43.949092+00,90.31657355679951,86.818012810369,,,,
4736309,EURUSD,H4,2011-11-30 12:00:00+00,1.33121000,1.35302000,1.32853000,1.34622000,23479.00000000,1.33181950,1.33848000,1.36704490,1.33174987,1.33339446,1.33817561,62.65039811,0.00603444,1.34179852,1.33181950,1.32184048,-0.00164459,-0.00198245,0.00033786,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,74.95395948434633,36.838534439987455,,,,
4736310,EURUSD,H4,2011-11-30 16:00:00+00,1.34622000,1.34762000,1.34204000,1.34358000,15383.00000000,1.33265850,1.33832460,1.36682890,1.33397605,1.33434450,1.33849107,59.28076694,0.00735270,1.34358498,1.33265850,1.32173202,-0.00036845,-0.00165965,0.00129120,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,65.230202578269,56.44494899804078,,,,
4736311,EURUSD,H4,2011-11-30 20:00:00+00,1.34357000,1.34480000,1.34319000,1.34402000,8577.00000000,1.33372550,1.33816060,1.36665115,1.33545358,1.33502861,1.33869064,59.67009807,0.00722608,1.34471352,1.33372550,1.32273748,0.00042497,-0.00124273,0.00166770,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,66.85082872928189,69.01166359729906,,,,
4736312,EURUSD,H4,2011-12-01 00:00:00+00,1.34404000,1.34679000,1.34300000,1.34488000,11476.00000000,1.33478200,1.33798800,1.36649355,1.33677149,1.33569464,1.33889963,60.46575069,0.00682493,1.34579355,1.33478200,1.32377045,0.00107685,-0.00077881,0.00185566,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,70.01841620626196,67.36648250460428,,,,
4736313,EURUSD,H4,2011-12-01 04:00:00+00,1.34488000,1.34720000,1.34377000,1.34415000,13996.00000000,1.33543750,1.33781020,1.36634275,1.33801895,1.33637504,1.33913416,59.39459561,0.00660815,1.34702572,1.33543750,1.32384928,0.00164391,-0.00029427,0.00193818,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,67.32965009208102,68.06629834254163,,,,
4736314,EURUSD,H4,2011-12-01 08:00:00+00,1.34414000,1.35038000,1.34177000,1.34819000,20849.00000000,1.33639200,1.33779000,1.36621280,1.33896219,1.33695096,1.33933086,63.27234139,0.00638114,1.34884732,1.33639200,1.32393668,0.00201123,0.00016683,0.00184440,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,82.20994475138149,73.1860036832415,,,,
4736315,EURUSD,H4,2011-12-01 12:00:00+00,1.34818000,1.35200000,1.34581000,1.34696000,20264.00000000,1.33726150,1.33783640,1.36606350,1.34038185,1.33778348,1.33967828,61.35133872,0.00654034,1.35011216,1.33726150,1.32441084,0.00259837,0.00065314,0.00194523,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,77.67955801104972,75.73971761817074,,,,
4736316,EURUSD,H4,2011-12-01 16:00:00+00,1.34699000,1.34869000,1.34426000,1.34565000,15273.00000000,1.33770750,1.33781760,1.36592015,1.34139388,1.33846323,1.33996383,59.28680043,0.00651532,1.35106268,1.33770750,1.32435232,0.00293065,0.00110864,0.00182201,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,72.8545119705343,77.58133824432184,,,,
4736317,EURUSD,H4,2011-12-01 20:00:00+00,1.34565000,1.34702000,1.34532000,1.34651000,6888.00000000,1.33828300,1.33776020,1.36580410,1.34204866,1.33899558,1.34018682,60.23289535,0.00636637,1.35210569,1.33828300,1.32446031,0.00305309,0.00149753,0.00155556,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,76.02209944751438,75.5187231430328,,,,
4736318,EURUSD,H4,2011-12-02 00:00:00+00,1.34652000,1.34868000,1.34483000,1.34591000,7128.00000000,1.33906400,1.33771300,1.36569205,1.34273502,1.33955220,1.34043479,59.19929302,0.00603305,1.35275646,1.33906400,1.32537154,0.00318282,0.00183459,0.00134823,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,73.81215469613258,74.22958870472708,,,,
4303701,EURUSD,H4,2011-12-02 04:00:00+00,1.34590000,1.34808000,1.34493000,1.34791000,9135.00000000,1.33989000,1.33770380,1.36556095,1.34322348,1.34002315,1.34064950,61.56679202,0.00587712,1.35362414,1.33989000,1.32615586,0.00320033,0.00210774,0.00109259,2026-02-06 03:42:12.838631+00,2026-02-07 14:14:52.385184+00,81.17863720073669,77.00429711479455,,,,
4736319,EURUSD,H4,2011-12-02 08:00:00+00,1.34794000,1.35036000,1.34651000,1.34982000,15943.00000000,1.34070650,1.33765080,1.36544325,1.34394448,1.34060736,1.34093423,63.73121989,0.00568233,1.35475958,1.34070650,1.32665342,0.00333712,0.00235362,0.00098350,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,88.2136279926339,81.06813996316772,,,,
4736320,EURUSD,H4,2011-12-02 12:00:00+00,1.34983000,1.35449000,1.34171000,1.34303000,19948.00000000,1.34114350,1.33740780,1.36527065,1.34484841,1.34128978,1.34128269,52.42759990,0.00555145,1.35491196,1.34114350,1.32737504,0.00355863,0.00259462,0.00096401,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,59.576719576719306,76.3229949233633,,,,
4736321,EURUSD,H4,2011-12-02 16:00:00+00,1.34302000,1.34339000,1.33625000,1.34033000,15701.00000000,1.34129050,1.33722600,1.36507420,1.34456865,1.34141868,1.34135121,48.72667108,0.00606777,1.35495793,1.34129050,1.32762307,0.00314997,0.00270569,0.00044428,2026-02-06 12:02:24.695588+00,2026-02-07 14:14:52.385184+00,45.45454545454561,64.41496434129961,,,,
4608301,EURUSD,H1,2011-09-27 12:00:00+00,1.35329000,1.36031000,1.35166000,1.35909000,6123.00000000,1.35149250,1.34872840,1.36255690,1.35170373,1.35055659,1.35027384,62.42750162,0.00407270,1.35789200,1.35149250,1.34509300,0.00114714,0.00121020,-0.00006306,2026-02-06 11:59:04.410072+00,2026-02-07 14:05:15.410548+00,90.14539579967678,64.72408047908658,,,,
4738827,EURUSD,H4,2013-10-15 08:00:00+00,1.35692000,1.35694000,1.34794000,1.34892000,8955.00000000,1.35488250,1.35610880,1.34168675,1.35598465,1.35552330,1.35507760,36.16997094,0.00235651,1.35923320,1.35488250,1.35053180,0.00046134,0.00022109,0.00024025,2026-02-06 12:02:28.673998+00,2026-02-07 14:14:52.385184+00,8.305084745762526,38.904924833529655,,,,
4738828,EURUSD,H4,2013-10-15 12:00:00+00,1.34887000,1.35060000,1.34830000,1.35019000,9433.00000000,1.35475700,1.35586600,1.34181815,1.35489778,1.35503417,1.35483613,39.63467729,0.00283105,1.35948107,1.35475700,1.35003293,-0.00013639,0.00014959,-0.00028598,2026-02-06 12:02:28.673998+00,2026-02-07 14:14:52.385184+00,19.067796610170163,29.895940263552728,,,,
4738829,EURUSD,H4,2013-10-15 16:00:00+00,1.35028000,1.35303000,1.34821000,1.35191000,8160.00000000,1.35474050,1.35566280,1.34198500,1.35417350,1.35467534,1.35465393,44.06310117,0.00279312,1.35950177,1.35474050,1.34997923,-0.00050184,0.00001930,-0.00052114,2026-02-06 12:02:28.673998+00,2026-02-07 14:14:52.385184+00,33.64406779661032,20.33898305084767,,,,
4080227,EURUSD,H1,2013-03-25 04:00:00+00,1.30295000,1.30420000,1.30295000,1.30377000,977.00000000,1.29793800,1.29411620,1.29581615,1.30016052,1.29729072,1.29525622,75.64871659,0.00238197,1.30620129,1.29793800,1.28967471,0.00286980,0.00227455,0.00059525,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,91.45683453237406,86.00119904076689,,,,
4080236,EURUSD,H1,2013-04-17 15:00:00+00,1.31115000,1.31136000,1.30340000,1.30419000,5134.00000000,1.31595600,1.31142640,1.30704190,1.31482934,1.31461498,1.31295959,28.21789260,0.00235954,1.32288038,1.31595600,1.30903162,0.00021436,0.00129338,-0.00107902,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,4.773413897281362,9.23749399921296,,,,
4080237,EURUSD,H1,2013-04-24 08:00:00+00,1.30036000,1.30036000,1.29820000,1.29885000,2852.00000000,1.30000850,1.30232920,1.30694820,1.30003441,1.30074720,1.30212203,40.82023576,0.00144851,1.30176432,1.30000850,1.29825268,-0.00071279,-0.00094950,0.00023671,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,23.131672597866345,52.60479900615409,,,,
4080238,EURUSD,H1,2013-04-30 01:00:00+00,1.30941000,1.30985000,1.30901000,1.30923000,1153.00000000,1.30876150,1.30514440,1.30415450,1.30907892,1.30772112,1.30609072,60.20785159,0.00141935,1.31124284,1.30876150,1.30628016,0.00135780,0.00148480,-0.00012700,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,39.393939393934296,44.61279461279198,,,,
4080239,EURUSD,H1,2013-04-30 02:00:00+00,1.30922000,1.30943000,1.30846000,1.30913000,1045.00000000,1.30898750,1.30531440,1.30417615,1.30910216,1.30783289,1.30621383,59.39091719,0.00137797,1.31057901,1.30898750,1.30739599,0.00126927,0.00144169,-0.00017242,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,36.868686868682026,40.235690235686924,,,,
4080240,EURUSD,H1,2013-05-02 21:00:00+00,1.30655000,1.30665000,1.30584000,1.30643000,919.00000000,1.31302200,1.31616260,1.30720630,1.31002428,1.31300795,1.31391744,29.64532689,0.00266755,1.32338666,1.31302200,1.30265734,-0.00298367,-0.00190501,-0.00107866,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,14.833333333333043,13.722222222222056,,,,
4080241,EURUSD,H1,2013-05-06 11:00:00+00,1.31080000,1.31141000,1.30985000,1.30990000,1358.00000000,1.31145850,1.31036600,1.30863815,1.31137736,1.31120344,1.31144117,44.21772461,0.00183122,1.31312720,1.31145850,1.30978980,0.00017392,0.00030886,-0.00013494,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,14.226804123712917,26.25429553264701,,,,
4080242,EURUSD,H1,2013-05-06 12:00:00+00,1.30994000,1.31100000,1.30975000,1.31025000,1419.00000000,1.31139700,1.31022640,1.30869190,1.31115007,1.31110689,1.31138074,46.02468391,0.00181185,1.31314670,1.31139700,1.30964730,0.00004319,0.00025573,-0.00021254,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,21.443298969070625,22.68041237113448,,,,
4080243,EURUSD,H1,2013-05-06 13:00:00+00,1.31024000,1.31161000,1.31017000,1.31081000,1869.00000000,1.31138350,1.31010800,1.30874910,1.31101160,1.31104342,1.31133639,48.87809185,0.00177172,1.31314689,1.31138350,1.30962011,-0.00003181,0.00019822,-0.00023003,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,32.989690721650284,22.886597938144607,,,,
4598317,EURUSD,M30,2025-11-06 18:00:00+00,1.15379000,1.15421000,1.15299000,1.15330000,4090.00000000,1.15239700,1.15080040,1.15085115,1.15295758,1.15211702,1.15121992,59.84743999,0.00092622,1.15440191,1.15239700,1.15039209,0.00084056,0.00074694,0.00009362,2026-02-06 11:58:46.136167+00,2026-02-07 14:59:40.861815+00,66.96165191740388,75.61455260570271,,,,
4139490,EURUSD,M30,2025-11-06 19:00:00+00,1.15408000,1.15467000,1.15393000,1.15434000,2979.00000000,1.15271600,1.15103840,1.15084075,1.15317638,1.15234430,1.15141084,66.03603347,0.00095026,1.15475911,1.15271600,1.15067289,0.00083207,0.00077335,0.00005872,2026-02-06 01:45:32.190335+00,2026-02-07 14:59:40.861815+00,90.09009009008534,82.43907624438489,,,,
4070285,EURUSD,H1,2023-11-27 04:00:00+00,1.09420000,1.09449000,1.09383000,1.09444000,1420.00000000,1.09321750,1.09164120,1.08967800,1.09369157,1.09281555,1.09200645,59.95906187,0.00109207,1.09594646,1.09321750,1.09048854,0.00087602,0.00087748,0.00000000,2026-02-06 00:14:25.28088+00,2026-02-07 14:53:19.93237+00,86.15384615385099,87.71019677996715,,,,
4080262,EURUSD,H1,2013-08-16 01:00:00+00,1.33502000,1.33559000,1.33456000,1.33527000,761.00000000,1.33022950,1.32786440,1.33057840,1.33221179,1.33010911,1.32904066,66.73116102,0.00194716,1.33852225,1.33022950,1.32193675,0.00210269,0.00132993,0.00077276,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,93.86581469648515,91.84238551650641,,,,
4080263,EURUSD,H1,2013-08-19 02:00:00+00,1.33361000,1.33402000,1.33343000,1.33390000,1512.00000000,1.33352550,1.33162880,1.33140180,1.33319469,1.33293186,1.33185755,54.60442565,0.00155278,1.33591677,1.33352550,1.33113423,0.00026282,0.00052355,-0.00026073,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,40.7837445573301,34.59119496855313,,,,
4080264,EURUSD,H1,2013-08-19 10:00:00+00,1.33294000,1.33391000,1.33280000,1.33358000,2291.00000000,1.33304850,1.33237740,1.33149325,1.33291305,1.33289735,1.33213725,54.20831895,0.00124242,1.33493894,1.33304850,1.33115806,0.00001570,0.00016358,-0.00014788,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,82.39999999999979,63.12425421530358,,,,
4080265,EURUSD,H1,2013-08-23 11:00:00+00,1.33617000,1.33658000,1.33546000,1.33558000,1635.00000000,1.33530400,1.33535700,1.33300030,1.33512454,1.33512169,1.33551516,52.68738127,0.00147047,1.33671709,1.33530400,1.33389091,0.00000285,-0.00015651,0.00015936,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,58.379888268155696,73.7063371141591,,,,
4080266,EURUSD,H1,2013-08-26 17:00:00+00,1.33680000,1.33704000,1.33639000,1.33672000,1167.00000000,1.33771550,1.33669120,1.33450685,1.33755994,1.33739695,1.33701026,45.63676439,0.00124867,1.33903240,1.33771550,1.33639860,0.00016299,0.00030229,-0.00013930,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,28.19148936169795,36.258865248224474,,,,
4080267,EURUSD,H1,2013-08-28 16:00:00+00,1.33395000,1.33402000,1.33183000,1.33265000,2596.00000000,1.33699900,1.33702360,1.33642905,1.33572667,1.33666157,1.33695921,38.90556915,0.00198111,1.34153076,1.33699900,1.33246724,-0.00093490,-0.00034570,-0.00058920,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,23.21814254859464,23.218142548595438,,,,
4080268,EURUSD,H1,2013-08-30 19:00:00+00,1.32117000,1.32152000,1.32058000,1.32083000,1026.00000000,1.32281050,1.32615640,1.33448455,1.32177714,1.32339259,1.32602853,37.80878142,0.00163151,1.32639713,1.32281050,1.31922387,-0.00161545,-0.00151146,-0.00010399,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,42.857142857143266,42.68554268554292,,,,
4080273,EURUSD,H1,2013-09-23 11:00:00+00,1.35127000,1.35171000,1.35032000,1.35134000,1724.00000000,1.35240600,1.35297360,1.33876955,1.35235886,1.35243296,1.35127995,45.08741477,0.00145172,1.35403144,1.35240600,1.35078056,-0.00007409,0.00008777,-0.00016186,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,28.73563218390693,32.87843187062001,,,,
4080274,EURUSD,H1,2013-09-26 06:00:00+00,1.35233000,1.35243000,1.35174000,1.35233000,877.00000000,1.35189150,1.34973440,1.34567980,1.35190689,1.35115249,1.35050292,59.86526830,0.00101348,1.35359503,1.35189150,1.35018797,0.00075440,0.00083677,-0.00008237,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,50.0,56.26151626151705,,,,
4080275,EURUSD,H1,2013-10-01 04:00:00+00,1.35274000,1.35394000,1.35273000,1.35343000,1245.00000000,1.35218400,1.35120220,1.35104805,1.35222723,1.35181458,1.35132000,59.38984808,0.00122995,1.35502676,1.35218400,1.34934124,0.00041266,0.00046578,-0.00005312,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,61.290322580639256,43.399083730280005,,,,
4080276,EURUSD,H1,2013-10-03 15:00:00+00,1.36021000,1.36271000,1.35978000,1.36233000,3268.00000000,1.35978600,1.35621860,1.35197710,1.35993288,1.35877550,1.35704679,71.48725097,0.00138249,1.36201502,1.35978600,1.35755698,0.00115738,0.00137329,-0.00021591,2026-02-06 00:20:48.845862+00,2026-02-07 14:11:39.978333+00,91.81034482758515,62.85342052583491,,,,
5459814,EURUSD,H3,2022-03-09 15:00:00+00,1.10133000,1.10907000,1.10034000,1.10695000,21658.00000000,1.09026150,1.09862840,1.12542825,1.09265330,1.09328107,1.09870150,69.08997842,0.00467738,1.10144253,1.09026150,1.07908047,-0.00062778,-0.00271356,0.00208578,2026-02-07 00:54:37.512289+00,2026-02-07 14:14:52.557853+00,91.25051588939372,90.79612365327,,,,
5459815,EURUSD,H3,2022-03-09 18:00:00+00,1.10696000,1.10941000,1.10609000,1.10764000,12475.00000000,1.09129300,1.09857660,1.12532730,1.09485279,1.09429359,1.09902497,69.72687631,0.00496685,1.10467386,1.09129300,1.07791214,0.00055920,-0.00205901,0.00261821,2026-02-07 00:54:37.512289+00,2026-02-07 14:14:52.557853+00,92.74292742927406,94.21270345939496,,,,
5459816,EURUSD,H3,2022-03-09 21:00:00+00,1.10764000,1.10825000,1.10615000,1.10680000,5500.00000000,1.09247450,1.09847020,1.12517900,1.09682005,1.09528221,1.09936281,67.89283413,0.00484922,1.10690920,1.09247450,1.07803980,0.00153784,-0.00133964,0.00287748,2026-02-07 00:54:37.512289+00,2026-02-07 14:14:52.557853+00,89.29889298892985,91.09744543586588,,,,
4771453,EURUSD,H6,2010-10-29 00:00:00+00,1.39277000,1.39502000,1.38837000,1.38864000,9730.00000000,1.39001650,1.39306500,1.33789260,1.38746497,1.38926413,1.38851238,49.33053290,0.00721721,1.40492803,1.39001650,1.37510497,-0.00179916,-0.00202013,0.00022097,2026-02-06 12:03:17.210933+00,2026-02-08 12:11:29.625843+00,59.124370399070585,58.66748370864696,,,,
4771454,EURUSD,H6,2010-10-29 06:00:00+00,1.38866000,1.39010000,1.38068000,1.38598000,20751.00000000,1.38970050,1.39283240,1.33848645,1.38764574,1.38921790,1.38851738,46.76641162,0.00717670,1.40467281,1.38970050,1.37472819,-0.00157216,-0.00193054,0.00035838,2026-02-06 12:03:17.210933+00,2026-02-08 12:11:29.625843+00,50.97087378640784,57.597800040689464,,,,
4771455,EURUSD,H6,2010-10-29 12:00:00+00,1.38600000,1.39319000,1.38430000,1.39106000,21651.00000000,1.38948950,1.39274960,1.33912515,1.38738948,1.38897806,1.38841788,51.90762618,0.00733693,1.40425891,1.38948950,1.37472009,-0.00158858,-0.00186215,0.00027357,2026-02-06 12:03:17.210933+00,2026-02-08 12:11:29.625843+00,71.5210355987056,60.538759928061346,,,,
5459817,EURUSD,H3,2022-03-10 00:00:00+00,1.10681000,1.10774000,1.10410000,1.10504000,6369.00000000,1.09324250,1.09833340,1.12499170,1.09835543,1.09613538,1.09965447,64.08909013,0.00465285,1.10860537,1.09324250,1.07787963,0.00222005,-0.00062770,0.00284775,2026-02-07 00:54:37.512289+00,2026-02-07 14:14:52.557853+00,81.7154811715482,87.91910052991737,,,,
5459818,EURUSD,H3,2022-03-10 03:00:00+00,1.10504000,1.10617000,1.10445000,1.10530000,6658.00000000,1.09421300,1.09818480,1.12480200,1.09938382,1.09679498,1.09986566,64.40634283,0.00458050,1.11004067,1.09421300,1.07838533,0.00258884,0.00001561,0.00257323,2026-02-07 00:54:37.512289+00,2026-02-07 14:14:52.557853+00,81.56123822341824,84.1918707946321,,,,
5459819,EURUSD,H3,2022-03-10 06:00:00+00,1.10530000,1.10709000,1.10511000,1.10640000,8959.00000000,1.09529750,1.09806860,1.12461460,1.10029400,1.09742498,1.10007877,65.78360671,0.00437618,1.11134286,1.09529750,1.07925214,0.00286902,0.00058629,0.00228273,2026-02-07 00:54:37.512289+00,2026-02-07 14:14:52.557853+00,86.49618663077628,83.25763534191424,,,,
5459820,EURUSD,H3,2022-03-10 09:00:00+00,1.10641000,1.10791000,1.10247000,1.10340000,21687.00000000,1.09620150,1.09795180,1.12440605,1.10123339,1.09808980,1.10032667,59.07043205,0.00420502,1.11193061,1.09620150,1.08047239,0.00314359,0.00109775,0.00204584,2026-02-07 00:54:37.512289+00,2026-02-07 14:14:52.557853+00,72.3423838011962,80.13326955179691,,,,
5459821,EURUSD,H3,2022-03-10 12:00:00+00,1.10338000,1.11204000,1.10290000,1.10633000,22190.00000000,1.09714800,1.09788560,1.12420515,1.10156671,1.09848315,1.10044719,63.03777234,0.00429324,1.11292283,1.09714800,1.08137317,0.00308357,0.00149491,0.00158866,2026-02-07 00:54:37.512289+00,2026-02-07 14:14:52.557853+00,75.30276816609027,78.04711286602092,,,,
5459822,EURUSD,H3,2022-03-10 15:00:00+00,1.10634000,1.10691000,1.09793000,1.10057000,21923.00000000,1.09783100,1.09768980,1.12397475,1.10229953,1.09906440,1.10067789,52.30432069,0.00463943,1.11294252,1.09783100,1.08271948,0.00323513,0.00184295,0.00139218,2026-02-07 00:54:37.512289+00,2026-02-07 14:14:52.557853+00,50.38927335640154,66.011475107896,,,,
5459823,EURUSD,H3,2022-03-10 18:00:00+00,1.10056000,1.10077000,1.09820000,1.09842000,9747.00000000,1.09844900,1.09745460,1.12373585,1.10203345,1.09917592,1.10067366,48.95370387,0.00494947,1.11256241,1.09844900,1.08433559,0.00285752,0.00204586,0.00081166,2026-02-07 00:54:37.512289+00,2026-02-07 14:14:52.557853+00,36.97362332253575,54.22188828167585,,,,
5459824,EURUSD,H3,2022-03-10 21:00:00+00,1.09840000,1.09936000,1.09752000,1.09871000,3726.00000000,1.09889750,1.09718240,1.12351175,1.10147753,1.09911993,1.10058528,49.42432681,0.00477951,1.11243368,1.09889750,1.08536132,0.00235760,0.00210821,0.00024939,2026-02-07 00:54:37.512289+00,2026-02-07 14:14:52.557853+00,37.12264150943437,41.49517939612389,,,,
5459825,EURUSD,H3,2022-03-11 00:00:00+00,1.09870000,1.10180000,1.09796000,1.09867000,6565.00000000,1.09925750,1.09691880,1.12327950,1.10105176,1.09908956,1.10051174,49.35673378,0.00456955,1.11236042,1.09925750,1.08615458,0.00196219,0.00207901,-0.00011682,2026-02-07 00:54:37.512289+00,2026-02-07 14:14:52.557853+00,36.48456057007186,36.86027513401399,,,,
5459826,EURUSD,H3,2022-03-11 03:00:00+00,1.09870000,1.10095000,1.09864000,1.10004000,6702.00000000,1.09986000,1.09672620,1.12305610,1.10068533,1.09905848,1.10043951,51.78868797,0.00451744,1.11190017,1.09986000,1.08781983,0.00162685,0.00198858,-0.00036173,2026-02-07 00:54:37.512289+00,2026-02-07 14:14:52.557853+00,33.18485523385286,35.59735243778636,,,,
5459827,EURUSD,H3,2022-03-11 06:00:00+00,1.10004000,1.10079000,1.09800000,1.09827000,10153.00000000,1.10024650,1.09649760,1.12282185,1.10058605,1.09913119,1.10042385,48.54516451,0.00435976,1.11153815,1.10024650,1.08895485,0.00145486,0.00188184,-0.00042698,2026-02-07 00:54:37.512289+00,2026-02-07 14:14:52.557853+00,5.165289256198591,24.944901686707766,,,,
5462828,EURUSD,H3,2023-08-08 06:00:00+00,1.09808000,1.10103000,1.09791000,1.09967000,8465.00000000,1.09884400,1.09786700,1.10515345,1.09902664,1.09846834,1.09910298,53.58477088,0.00218515,1.10361456,1.09884400,1.09407344,0.00055830,0.00055688,0.00000000,2026-02-07 00:56:33.754956+00,2026-02-07 14:14:52.557853+00,43.70771312584358,39.41909288605104,,,,
4290289,EURUSD,H3,2023-08-08 09:00:00+00,1.09967000,1.09973000,1.09661000,1.09698000,12403.00000000,1.09892050,1.09778660,1.10519550,1.09912562,1.09855735,1.09912521,45.74369458,0.00225192,1.10351679,1.09892050,1.09432421,0.00056827,0.00055916,0.00000000,2026-02-06 03:30:38.484358+00,2026-02-07 14:14:52.557853+00,9.782608695651955,24.966747830837345,,,,
5462830,EURUSD,H3,2023-08-08 12:00:00+00,1.09698000,1.09710000,1.09338000,1.09422000,12338.00000000,1.09886550,1.09760780,1.10522830,1.09879553,1.09844051,1.09904109,39.37694453,0.00231393,1.10365507,1.09886550,1.09407593,0.00035501,0.00051833,-0.00016332,2026-02-07 00:56:33.754956+00,2026-02-07 14:14:52.557853+00,9.790209790209193,21.09351053723491,,,,
4771456,EURUSD,H6,2010-10-29 18:00:00+00,1.39107000,1.39461000,1.38926000,1.39459000,7132.00000000,1.38952150,1.39270940,1.33977410,1.38795417,1.38913227,1.38852149,55.14912998,0.00744787,1.40433215,1.38952150,1.37471085,-0.00117810,-0.00172534,0.00054724,2026-02-06 12:03:17.210933+00,2026-02-08 12:11:29.625843+00,97.472426470588,73.32144528523382,,,,
